700,维持及发现运营异常情况和问题，确保快件时效、安全、操作规范及客户满意度达到公司标准,2
701,建立营运指标卡、营运业务报表的标准化管理体系,2
702,制定和执行物流工作计划，对物流工作规范进行总结和完善,3
703,"""1、承接总部相关工作安排，按总部要求推动地区实名制、重量稽查、开箱验视等工作在地区的执行落地",3
704,为地区经营储备合适人才,2
705,"""1、规划区域内多个网点的发展（区域、人员、资源），实现分部经营目标（收入、质量、团队建设、后勤、公关）",2
706,"""1.	大专以上学历，了解手机及相关电子产品的基本构造、检测和维修原理",2
707,"开展6S培训和管理，促进员工工作环境的改善:""",4
708,根据公司要求达成配送质量各项指标要求,2
709,②负责产品与客户成本测算，定期对客户实际经营利润进行测算、管控，输出成本优化建议，确保公司经营利润健康,2
710,"现场管理，如：安全管理、6S管理等。""",4
711,职位职责：,1
712,负责营业场地进行现场管理，如：6S管理等,4
713,"""职位职责：",1
714,冷机设备的管理，提供完善的技术解决方案,2
715,"突发情况处理，如交通事故等""",3
716,"协助上级对接内容运营所需要的外部资源和合作伙伴。""",2
717,"部门负责人交办的其他事项""",0
718,完成相关需要的市场调研和分析、各业务单元的财务和运营数据分析,2
719,"""1、负责3C及3C配件的招商工作",4
720,"""1、统筹推动：有效协调区域内资源，推动完成年度各项经营目标",3
721,负责与各业务区运作部、总部的沟通及协调运作事宜,3
722,完成销售管理指标的设定、分解及达成,3
723,?	有效配合公司整体业务运作需求，对本部门人员及三方外包人员进行有效的工作安排和绩效考核,2
724,协助组织召开区部职能例会、企划例会及月度、季度、年度经营分析会,3
725,营运质检项目的跟进,3
726,"领导交办的其他事项。""",0
727,"其他上级交代的工作""",0
728,组织绩效考核实施。绩效目标责任书的制定，优化考核工作方式方法，定期开展绩效考核工作,3
729,引导关键的敏捷会议,3
